%time,field.header.seq,field.header.stamp,field.header.frame_id,field.head,field.timeUTC,field.latitude,field.northOrSouth,field.longitude,field.eastOrWest,field.GPSstatus,field.satelliteNum,field.HDOP,field.altitude,field.altitudeUnit,field.geiod,field.geiodUnit,field.rtkAge,field.rtkID
1638156167415954314,1733,1638156167407983780,/GNSS,$GPGGA,12166.8,40.055785,N,116.177661667,E,1,13,1.0,247.88,M,-9.8,M,0,
1638156167615950620,1734,1638156167607988358,/GNSS,$GPGGA,12167.0,40.055785,N,116.177668333,E,1,13,1.0,247.9,M,-9.8,M,0,
1638156167815928469,1735,1638156167807994127,/GNSS,$GPGGA,12167.2,40.055785,N,116.177673333,E,1,13,1.0,247.92,M,-9.8,M,0,
1638156168015933135,1736,1638156168007995844,/GNSS,$GPGGA,12167.4,40.055785,N,116.177678333,E,1,13,1.0,247.95,M,-9.8,M,0,
1638156168215960353,1737,1638156168207996845,/GNSS,$GPGGA,12167.6,40.055785,N,116.177683333,E,1,13,1.0,247.96,M,-9.8,M,0,
1638156168415990853,1738,1638156168408004522,/GNSS,$GPGGA,12167.8,40.055785,N,116.177688333,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156168615933766,1739,1638156168607995749,/GNSS,$GPGGA,12168.0,40.055785,N,116.177693333,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156168815896475,1740,1638156168807961226,/GNSS,$GPGGA,12168.2,40.055785,N,116.177696667,E,1,13,1.0,248.03,M,-9.8,M,0,
1638156169015933206,1741,1638156169007998228,/GNSS,$GPGGA,12168.4,40.055785,N,116.177701667,E,1,13,1.0,248.06,M,-9.8,M,0,
1638156169215950895,1742,1638156169207998753,/GNSS,$GPGGA,12168.6,40.055785,N,116.177706667,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156169416072929,1743,1638156169408025026,/GNSS,$GPGGA,12168.8,40.055785,N,116.17771,E,1,13,1.0,248.02,M,-9.8,M,0,
1638156169615949768,1744,1638156169608001947,/GNSS,$GPGGA,12169.0,40.055785,N,116.177715,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156169815931219,1745,1638156169807996988,/GNSS,$GPGGA,12169.2,40.055785,N,116.177718333,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156170016005863,1746,1638156170008010626,/GNSS,$GPGGA,12169.4,40.0557866667,N,116.177721667,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156170215960018,1747,1638156170207979679,/GNSS,$GPGGA,12169.6,40.0557866667,N,116.177726667,E,1,13,1.0,247.95,M,-9.8,M,0,
1638156170415955828,1748,1638156170408002853,/GNSS,$GPGGA,12169.8,40.0557866667,N,116.177728333,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156170615936302,1749,1638156170607998371,/GNSS,$GPGGA,12170.0,40.0557866667,N,116.177731667,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156170815937790,1750,1638156170808002234,/GNSS,$GPGGA,12170.2,40.0557866667,N,116.177733333,E,1,13,1.0,247.95,M,-9.8,M,0,
1638156171015917262,1751,1638156171007989168,/GNSS,$GPGGA,12170.4,40.0557866667,N,116.177736667,E,1,13,1.0,247.92,M,-9.8,M,0,
1638156171215927041,1752,1638156171207999468,/GNSS,$GPGGA,12170.6,40.0557866667,N,116.177738333,E,1,13,1.0,247.9,M,-9.8,M,0,
1638156171415904658,1753,1638156171407975912,/GNSS,$GPGGA,12170.8,40.0557866667,N,116.17774,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156171615936426,1754,1638156171608001232,/GNSS,$GPGGA,12171.0,40.0557866667,N,116.177741667,E,1,13,1.0,247.9,M,-9.8,M,0,
1638156171815943847,1755,1638156171808005095,/GNSS,$GPGGA,12171.2,40.0557866667,N,116.177741667,E,1,13,1.0,247.91,M,-9.8,M,0,
1638156172015922057,1756,1638156172007997513,/GNSS,$GPGGA,12171.4,40.0557866667,N,116.177741667,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156172215898251,1757,1638156172207970619,/GNSS,$GPGGA,12171.6,40.0557866667,N,116.177743333,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156172415918072,1758,1638156172407986879,/GNSS,$GPGGA,12171.8,40.0557866667,N,116.177743333,E,1,13,1.0,247.95,M,-9.8,M,0,
1638156172615925553,1759,1638156172607995272,/GNSS,$GPGGA,12172.0,40.0557866667,N,116.177743333,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156172815932903,1760,1638156172808003664,/GNSS,$GPGGA,12172.2,40.0557866667,N,116.177743333,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156173015949643,1761,1638156173008009434,/GNSS,$GPGGA,12172.4,40.0557866667,N,116.177743333,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156173215929988,1762,1638156173208004236,/GNSS,$GPGGA,12172.6,40.0557866667,N,116.177741667,E,1,14,1.0,247.99,M,-9.8,M,0,
1638156173415939189,1763,1638156173408004999,/GNSS,$GPGGA,12172.8,40.0557866667,N,116.177743333,E,1,14,1.0,248.01,M,-9.8,M,0,
1638156173615938930,1764,1638156173608008385,/GNSS,$GPGGA,12173.0,40.055785,N,116.177743333,E,1,14,1.0,248.05,M,-9.8,M,0,
1638156173815936934,1765,1638156173807995081,/GNSS,$GPGGA,12173.2,40.055785,N,116.177743333,E,1,14,1.0,248.04,M,-9.8,M,0,
1638156174015920955,1766,1638156174007968426,/GNSS,$GPGGA,12173.4,40.055785,N,116.177745,E,1,14,1.0,248.02,M,-9.8,M,0,
1638156174215943186,1767,1638156174208003044,/GNSS,$GPGGA,12173.6,40.055785,N,116.177746667,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156174415941409,1768,1638156174408004999,/GNSS,$GPGGA,12173.8,40.055785,N,116.177748333,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156174615933295,1769,1638156174607991219,/GNSS,$GPGGA,12174.0,40.055785,N,116.17775,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156174815968562,1770,1638156174808031082,/GNSS,$GPGGA,12174.2,40.055785,N,116.177751667,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156175015990524,1771,1638156175008038998,/GNSS,$GPGGA,12174.4,40.055785,N,116.177753333,E,1,13,1.0,247.96,M,-9.8,M,0,
1638156175215939115,1772,1638156175208014488,/GNSS,$GPGGA,12174.6,40.0557833333,N,116.177756667,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156175415936292,1773,1638156175408005238,/GNSS,$GPGGA,12174.8,40.0557833333,N,116.17776,E,1,13,1.0,247.96,M,-9.8,M,0,
1638156175615930022,1774,1638156175608004332,/GNSS,$GPGGA,12175.0,40.0557833333,N,116.177763333,E,1,13,1.0,247.96,M,-9.8,M,0,
1638156175815924994,1775,1638156175807997942,/GNSS,$GPGGA,12175.2,40.0557833333,N,116.177768333,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156176015932425,1776,1638156176007997751,/GNSS,$GPGGA,12175.4,40.0557833333,N,116.177771667,E,1,13,1.0,247.93,M,-9.8,M,0,
1638156176215931366,1777,1638156176208000898,/GNSS,$GPGGA,12175.6,40.0557816667,N,116.177776667,E,1,13,1.0,247.93,M,-9.8,M,0,
1638156176415925387,1778,1638156176407999516,/GNSS,$GPGGA,12175.8,40.0557816667,N,116.177781667,E,1,13,1.0,247.88,M,-9.8,M,0,
1638156176615927105,1779,1638156176607997894,/GNSS,$GPGGA,12176.0,40.0557816667,N,116.177786667,E,1,13,1.0,247.86,M,-9.8,M,0,
1638156176815930329,1780,1638156176808001995,/GNSS,$GPGGA,12176.2,40.05578,N,116.177793333,E,1,13,1.0,247.87,M,-9.8,M,0,
1638156177015939777,1781,1638156177008010149,/GNSS,$GPGGA,12176.4,40.05578,N,116.1778,E,1,13,1.0,247.87,M,-9.8,M,0,
1638156177215905427,1782,1638156177207965136,/GNSS,$GPGGA,12176.6,40.05578,N,116.177806667,E,1,13,1.0,247.87,M,-9.8,M,0,
1638156177415935980,1783,1638156177408003569,/GNSS,$GPGGA,12176.8,40.0557783333,N,116.177813333,E,1,13,1.0,247.88,M,-9.8,M,0,
1638156177615926151,1784,1638156177607999086,/GNSS,$GPGGA,12177.0,40.0557783333,N,116.177821667,E,1,13,1.0,247.92,M,-9.8,M,0,
1638156177815928937,1785,1638156177808001280,/GNSS,$GPGGA,12177.2,40.0557783333,N,116.177828333,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156178015992932,1786,1638156178008008957,/GNSS,$GPGGA,12177.4,40.0557766667,N,116.177836667,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156178215973645,1787,1638156178208012581,/GNSS,$GPGGA,12177.6,40.0557766667,N,116.177846667,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156178415953899,1788,1638156178408002377,/GNSS,$GPGGA,12177.8,40.055775,N,116.177855,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156178615934965,1789,1638156178608003855,/GNSS,$GPGGA,12178.0,40.055775,N,116.177865,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156178815981170,1790,1638156178808010817,/GNSS,$GPGGA,12178.2,40.0557733333,N,116.177875,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156179015900921,1791,1638156179007961512,/GNSS,$GPGGA,12178.4,40.0557733333,N,116.177886667,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156179215952687,1792,1638156179208005428,/GNSS,$GPGGA,12178.6,40.0557716667,N,116.177898333,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156179415942921,1793,1638156179408007145,/GNSS,$GPGGA,12178.8,40.05577,N,116.17791,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156179615948077,1794,1638156179608000517,/GNSS,$GPGGA,12179.0,40.05577,N,116.177921667,E,1,13,1.0,248.08,M,-9.8,M,0,
1638156179815945270,1795,1638156179808004141,/GNSS,$GPGGA,12179.2,40.0557683333,N,116.177935,E,1,13,1.0,248.06,M,-9.8,M,0,
1638156180015947719,1796,1638156180008008480,/GNSS,$GPGGA,12179.4,40.0557683333,N,116.177948333,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156180215954705,1797,1638156180208008289,/GNSS,$GPGGA,12179.6,40.0557666667,N,116.177963333,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156180415932103,1798,1638156180408003330,/GNSS,$GPGGA,12179.8,40.055765,N,116.177976667,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156180615944759,1799,1638156180608007431,/GNSS,$GPGGA,12180.0,40.0557633333,N,116.177993333,E,1,13,1.0,248.18,M,-9.8,M,0,
1638156180815950035,1800,1638156180808001995,/GNSS,$GPGGA,12180.2,40.0557633333,N,116.178008333,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156181015991160,1801,1638156181008014202,/GNSS,$GPGGA,12180.4,40.0557633333,N,116.178023333,E,1,12,1.0,248.04,M,-9.8,M,0,
1638156181216023310,1802,1638156181208008528,/GNSS,$GPGGA,12180.6,40.0557616667,N,116.17804,E,1,13,1.0,247.96,M,-9.8,M,0,
1638156181416022168,1803,1638156181408010244,/GNSS,$GPGGA,12180.8,40.05576,N,116.178058333,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156181615929502,1804,1638156181607989788,/GNSS,$GPGGA,12181.0,40.0557583333,N,116.178075,E,1,13,1.0,248.09,M,-9.8,M,0,
1638156181815928300,1805,1638156181807999372,/GNSS,$GPGGA,12181.2,40.0557566667,N,116.178093333,E,1,13,1.0,247.92,M,-9.8,M,0,
1638156182015928485,1806,1638156182008000612,/GNSS,$GPGGA,12181.4,40.055755,N,116.178111667,E,1,13,1.0,247.92,M,-9.8,M,0,
1638156182215937060,1807,1638156182208007097,/GNSS,$GPGGA,12181.6,40.0557533333,N,116.17813,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156182415931665,1808,1638156182408000231,/GNSS,$GPGGA,12181.8,40.0557516667,N,116.17815,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156182615939322,1809,1638156182608000755,/GNSS,$GPGGA,12182.0,40.05575,N,116.178171667,E,1,13,1.0,248.09,M,-9.8,M,0,
1638156182815932435,1810,1638156182807999134,/GNSS,$GPGGA,12182.2,40.0557483333,N,116.178191667,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156183015943051,1811,1638156183008006573,/GNSS,$GPGGA,12182.4,40.0557466667,N,116.178211667,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156183215926652,1812,1638156183207999945,/GNSS,$GPGGA,12182.6,40.055745,N,116.178233333,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156183415926596,1813,1638156183407993078,/GNSS,$GPGGA,12182.8,40.0557433333,N,116.178256667,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156183615951062,1814,1638156183608009100,/GNSS,$GPGGA,12183.0,40.0557416667,N,116.178278333,E,1,13,1.0,248.04,M,-9.8,M,0,
1638156183815939918,1815,1638156183807991266,/GNSS,$GPGGA,12183.2,40.05574,N,116.1783,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156184015980973,1816,1638156184007998228,/GNSS,$GPGGA,12183.4,40.0557383333,N,116.178323333,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156184215961925,1817,1638156184208004713,/GNSS,$GPGGA,12183.6,40.0557366667,N,116.178346667,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156184415953457,1818,1638156184408000231,/GNSS,$GPGGA,12183.8,40.055735,N,116.178368333,E,1,13,1.0,247.93,M,-9.8,M,0,
1638156184615936561,1819,1638156184607990980,/GNSS,$GPGGA,12184.0,40.0557316667,N,116.178391667,E,1,13,1.0,247.91,M,-9.8,M,0,
1638156184815946246,1820,1638156184808004856,/GNSS,$GPGGA,12184.2,40.05573,N,116.178415,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156185015927470,1821,1638156185007999182,/GNSS,$GPGGA,12184.4,40.0557283333,N,116.178438333,E,1,13,1.0,247.83,M,-9.8,M,0,
1638156185215885064,1822,1638156185207955360,/GNSS,$GPGGA,12184.6,40.0557266667,N,116.178461667,E,1,13,1.0,247.84,M,-9.8,M,0,
1638156185415934908,1823,1638156185408004284,/GNSS,$GPGGA,12184.8,40.055725,N,116.178486667,E,1,13,1.0,247.8,M,-9.8,M,0,
1638156185615923472,1824,1638156185607998133,/GNSS,$GPGGA,12185.0,40.0557216667,N,116.17851,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156185816002258,1825,1638156185808013439,/GNSS,$GPGGA,12185.2,40.05572,N,116.178533333,E,1,13,1.0,247.93,M,-9.8,M,0,
1638156186015940938,1826,1638156186008006811,/GNSS,$GPGGA,12185.4,40.0557183333,N,116.178556667,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156186215966939,1827,1638156186208010435,/GNSS,$GPGGA,12185.6,40.0557166667,N,116.17858,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156186415997802,1828,1638156186408013105,/GNSS,$GPGGA,12185.8,40.055715,N,116.178605,E,1,13,1.0,248.15,M,-9.8,M,0,
1638156186615965739,1829,1638156186608012199,/GNSS,$GPGGA,12186.0,40.0557116667,N,116.178628333,E,1,13,1.0,248.2,M,-9.8,M,0,
1638156186815966626,1830,1638156186807981253,/GNSS,$GPGGA,12186.2,40.05571,N,116.178651667,E,1,13,1.0,248.22,M,-9.8,M,0,
1638156187015958038,1831,1638156187007992983,/GNSS,$GPGGA,12186.4,40.0557083333,N,116.178675,E,1,13,1.0,248.28,M,-9.8,M,0,
1638156187215944770,1832,1638156187207998514,/GNSS,$GPGGA,12186.6,40.0557066667,N,116.1787,E,1,13,1.0,248.29,M,-9.8,M,0,
1638156187415997731,1833,1638156187407999516,/GNSS,$GPGGA,12186.8,40.055705,N,116.178723333,E,1,13,1.0,248.26,M,-9.8,M,0,
1638156187616011878,1834,1638156187608004570,/GNSS,$GPGGA,12187.0,40.0557016667,N,116.178746667,E,1,13,1.0,248.24,M,-9.8,M,0,
1638156187815985548,1835,1638156187807991266,/GNSS,$GPGGA,12187.2,40.0557,N,116.17877,E,1,13,1.0,248.23,M,-9.8,M,0,
1638156188015959015,1836,1638156188007984877,/GNSS,$GPGGA,12187.4,40.0556983333,N,116.178795,E,1,13,1.0,248.24,M,-9.8,M,0,
1638156188215959143,1837,1638156188207984686,/GNSS,$GPGGA,12187.6,40.0556966667,N,116.178818333,E,1,13,1.0,248.22,M,-9.8,M,0,
1638156188415933250,1838,1638156188407984495,/GNSS,$GPGGA,12187.8,40.055695,N,116.178841667,E,1,13,1.0,248.22,M,-9.8,M,0,
1638156188615938796,1839,1638156188607989788,/GNSS,$GPGGA,12188.0,40.0556933333,N,116.178866667,E,1,12,1.0,248.3,M,-9.8,M,0,
1638156188815927788,1840,1638156188807995558,/GNSS,$GPGGA,12188.2,40.0556916667,N,116.17889,E,1,13,1.0,248.14,M,-9.8,M,0,
1638156189015931570,1841,1638156189007998466,/GNSS,$GPGGA,12188.4,40.0556883333,N,116.178913333,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156189215912803,1842,1638156189207965851,/GNSS,$GPGGA,12188.6,40.0556866667,N,116.178936667,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156189415941759,1843,1638156189408001184,/GNSS,$GPGGA,12188.8,40.055685,N,116.178961667,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156189615922772,1844,1638156189607992172,/GNSS,$GPGGA,12189.0,40.0556833333,N,116.178985,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156189815933553,1845,1638156189808000803,/GNSS,$GPGGA,12189.2,40.0556816667,N,116.179008333,E,1,13,1.0,248.12,M,-9.8,M,0,
1638156190015929840,1846,1638156190008002758,/GNSS,$GPGGA,12189.4,40.05568,N,116.179033333,E,1,12,1.0,248.23,M,-9.8,M,0,
1638156190215942736,1847,1638156190208005667,/GNSS,$GPGGA,12189.6,40.0556766667,N,116.179056667,E,1,13,1.0,248.15,M,-9.8,M,0,
1638156190415964432,1848,1638156190408004999,/GNSS,$GPGGA,12189.8,40.055675,N,116.17908,E,1,13,1.0,248.16,M,-9.8,M,0,
1638156190615929325,1849,1638156190608001709,/GNSS,$GPGGA,12190.0,40.0556733333,N,116.179103333,E,1,13,1.0,248.14,M,-9.8,M,0,
1638156190815928449,1850,1638156190807999134,/GNSS,$GPGGA,12190.2,40.0556716667,N,116.179126667,E,1,13,1.0,248.14,M,-9.8,M,0,
1638156191015944600,1851,1638156191008010864,/GNSS,$GPGGA,12190.4,40.0556683333,N,116.179151667,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156191215958078,1852,1638156191208003521,/GNSS,$GPGGA,12190.6,40.0556666667,N,116.179175,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156191415950110,1853,1638156191408008814,/GNSS,$GPGGA,12190.8,40.055665,N,116.179198333,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156191615981848,1854,1638156191607991934,/GNSS,$GPGGA,12191.0,40.0556633333,N,116.179221667,E,1,13,1.0,248.08,M,-9.8,M,0,
1638156191815983354,1855,1638156191807981968,/GNSS,$GPGGA,12191.2,40.0556616667,N,116.179245,E,1,13,1.0,248.08,M,-9.8,M,0,
1638156192015903586,1856,1638156192007983923,/GNSS,$GPGGA,12191.4,40.05566,N,116.179268333,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156192215925666,1857,1638156192208009243,/GNSS,$GPGGA,12191.6,40.0556583333,N,116.179293333,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156192415959378,1858,1638156192408010960,/GNSS,$GPGGA,12191.8,40.0556566667,N,116.179316667,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156192615939649,1859,1638156192608011484,/GNSS,$GPGGA,12192.0,40.0556533333,N,116.17934,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156192815935365,1860,1638156192807997227,/GNSS,$GPGGA,12192.2,40.0556516667,N,116.179363333,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156193015929899,1861,1638156193007996321,/GNSS,$GPGGA,12192.4,40.05565,N,116.179386667,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156193215901209,1862,1638156193207967520,/GNSS,$GPGGA,12192.6,40.0556483333,N,116.17941,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156193415939681,1863,1638156193407997370,/GNSS,$GPGGA,12192.8,40.0556466667,N,116.179433333,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156193615936874,1864,1638156193607997894,/GNSS,$GPGGA,12193.0,40.055645,N,116.179458333,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156193815932477,1865,1638156193807999372,/GNSS,$GPGGA,12193.2,40.0556416667,N,116.179481667,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156194015931510,1866,1638156194007998705,/GNSS,$GPGGA,12193.4,40.05564,N,116.179505,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156194215922125,1867,1638156194207997084,/GNSS,$GPGGA,12193.6,40.0556383333,N,116.179528333,E,1,14,1.0,247.95,M,-9.8,M,0,
1638156194415921315,1868,1638156194407993793,/GNSS,$GPGGA,12193.8,40.0556366667,N,116.179551667,E,1,14,1.0,247.96,M,-9.8,M,0,
1638156194615939002,1869,1638156194607997179,/GNSS,$GPGGA,12194.0,40.055635,N,116.179575,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156194815952858,1870,1638156194808012486,/GNSS,$GPGGA,12194.2,40.0556333333,N,116.179598333,E,1,14,1.0,248.03,M,-9.8,M,0,
1638156195015970135,1871,1638156195007993698,/GNSS,$GPGGA,12194.4,40.05563,N,116.179621667,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156195216013809,1872,1638156195208019733,/GNSS,$GPGGA,12194.6,40.0556283333,N,116.179645,E,1,13,1.0,248.08,M,-9.8,M,0,
1638156195415954000,1873,1638156195408003092,/GNSS,$GPGGA,12194.8,40.0556266667,N,116.179668333,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156195615932468,1874,1638156195608000994,/GNSS,$GPGGA,12195.0,40.055625,N,116.179691667,E,1,13,1.0,248.01,M,-9.8,M,0,
1638156195815934696,1875,1638156195808001041,/GNSS,$GPGGA,12195.2,40.0556233333,N,116.179715,E,1,13,1.0,248.0,M,-9.8,M,0,
1638156196015946855,1876,1638156196008002996,/GNSS,$GPGGA,12195.4,40.0556216667,N,116.179736667,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156196215933847,1877,1638156196208001614,/GNSS,$GPGGA,12195.6,40.05562,N,116.17976,E,1,13,1.0,247.99,M,-9.8,M,0,
1638156196415939623,1878,1638156196408000946,/GNSS,$GPGGA,12195.8,40.0556183333,N,116.179781667,E,1,13,1.0,247.91,M,-9.8,M,0,
1638156196615932572,1879,1638156196608002186,/GNSS,$GPGGA,12196.0,40.0556166667,N,116.179803333,E,1,13,1.0,247.9,M,-9.8,M,0,
1638156196815930428,1880,1638156196807999134,/GNSS,$GPGGA,12196.2,40.055615,N,116.179825,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156197015889590,1881,1638156197007956028,/GNSS,$GPGGA,12196.4,40.0556133333,N,116.179846667,E,1,13,1.0,247.86,M,-9.8,M,0,
1638156197215936368,1882,1638156197208002806,/GNSS,$GPGGA,12196.6,40.0556116667,N,116.179866667,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156197415928893,1883,1638156197407998562,/GNSS,$GPGGA,12196.8,40.05561,N,116.179888333,E,1,13,1.0,247.89,M,-9.8,M,0,
1638156197615924891,1884,1638156197607998133,/GNSS,$GPGGA,12197.0,40.0556083333,N,116.179908333,E,1,13,1.0,247.88,M,-9.8,M,0,
1638156197816011272,1885,1638156197808019161,/GNSS,$GPGGA,12197.2,40.0556066667,N,116.179928333,E,1,13,1.0,247.9,M,-9.8,M,0,
1638156198015944043,1886,1638156198008004665,/GNSS,$GPGGA,12197.4,40.055605,N,116.179946667,E,1,13,1.0,247.94,M,-9.8,M,0,
1638156198215949190,1887,1638156198208005905,/GNSS,$GPGGA,12197.6,40.0556033333,N,116.179966667,E,1,13,1.0,247.93,M,-9.8,M,0,
1638156198415924845,1888,1638156198407998800,/GNSS,$GPGGA,12197.8,40.0556016667,N,116.179985,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156198615964403,1889,1638156198608040333,/GNSS,$GPGGA,12198.0,40.0556,N,116.180003333,E,1,13,1.0,248.04,M,-9.8,M,0,
1638156198815943308,1890,1638156198807965755,/GNSS,$GPGGA,12198.2,40.0555983333,N,116.18002,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156199015941965,1891,1638156199007967710,/GNSS,$GPGGA,12198.4,40.0555966667,N,116.180038333,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156199215940063,1892,1638156199207967043,/GNSS,$GPGGA,12198.6,40.055595,N,116.180055,E,1,13,1.0,248.05,M,-9.8,M,0,
1638156199415981112,1893,1638156199408007860,/GNSS,$GPGGA,12198.8,40.0555933333,N,116.180071667,E,1,13,1.0,248.02,M,-9.8,M,0,
1638156199615992199,1894,1638156199607977152,/GNSS,$GPGGA,12199.0,40.0555916667,N,116.180088333,E,1,13,1.0,247.98,M,-9.8,M,0,
1638156199815953941,1895,1638156199807993889,/GNSS,$GPGGA,12199.2,40.05559,N,116.180103333,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156200015942242,1896,1638156200007988214,/GNSS,$GPGGA,12199.4,40.05559,N,116.180118333,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156200215935554,1897,1638156200207986593,/GNSS,$GPGGA,12199.6,40.0555883333,N,116.180133333,E,1,13,1.0,247.97,M,-9.8,M,0,
1638156200415937579,1898,1638156200407984495,/GNSS,$GPGGA,12199.8,40.0555866667,N,116.180148333,E,1,13,1.0,248.02,M,-9.8,M,0,
1638156200615942522,1899,1638156200607981920,/GNSS,$GPGGA,12200.0,40.055585,N,116.180161667,E,1,13,1.0,248.03,M,-9.8,M,0,
1638156200815943793,1900,1638156200808000326,/GNSS,$GPGGA,12200.2,40.055585,N,116.180175,E,1,13,1.0,248.06,M,-9.8,M,0,
1638156201015948212,1901,1638156201008004189,/GNSS,$GPGGA,12200.4,40.0555833333,N,116.180188333,E,1,13,1.0,248.09,M,-9.8,M,0,
1638156201215949077,1902,1638156201208001375,/GNSS,$GPGGA,12200.6,40.0555816667,N,116.180201667,E,1,13,1.0,248.07,M,-9.8,M,0,
1638156201415936791,1903,1638156201408002138,/GNSS,$GPGGA,12200.8,40.0555816667,N,116.180213333,E,1,13,1.0,248.06,M,-9.8,M,0,
1638156201615968491,1904,1638156201608028650,/GNSS,$GPGGA,12201.0,40.05558,N,116.180226667,E,1,13,1.0,248.09,M,-9.8,M,0,
1638156201815957076,1905,1638156201807974815,/GNSS,$GPGGA,12201.2,40.05558,N,116.180236667,E,1,13,1.0,248.09,M,-9.8,M,0,
1638156202016045824,1906,1638156202008011341,/GNSS,$GPGGA,12201.4,40.0555783333,N,116.180248333,E,1,13,1.0,248.1,M,-9.8,M,0,
1638156202216006269,1907,1638156202207999229,/GNSS,$GPGGA,12201.6,40.0555783333,N,116.180258333,E,1,13,1.0,248.11,M,-9.8,M,0,
1638156202415945160,1908,1638156202407974005,/GNSS,$GPGGA,12201.8,40.0555766667,N,116.180268333,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156202615920085,1909,1638156202607956409,/GNSS,$GPGGA,12202.0,40.0555766667,N,116.180278333,E,1,13,1.0,248.15,M,-9.8,M,0,
1638156202815941090,1910,1638156202808017731,/GNSS,$GPGGA,12202.2,40.055575,N,116.180286667,E,1,13,1.0,248.13,M,-9.8,M,0,
1638156203015942020,1911,1638156203008018732,/GNSS,$GPGGA,12202.4,40.0555733333,N,116.180296667,E,1,13,1.0,248.07,M,-9.8,M,0,
